addr,web_add,pay,company_info,company,jobname
北京,https://jobs.51job.com/all/co2530583.html,8-16万/年,"岗位职责,1、负责Hadoop平台的容量规划、部署、及扩容；,2、负责Hadoop平台各组件服务的监控、故障处理及性能调优；,3、负责Hadoop平台的用户管理、权限分配、资源分配；,4、负责hadoop集群环境的运维和优化工作, 集群性能和资源利用率优化、集群常见问题能迅速定位，并不断优化，提升集群性能，为开发人员提供支持,5、负责整体提升hadoop集群的高可用性、高性能、高扩展特性,6、负责撰写相关技术文档；,任职条件,1、大专以上学历，至少一年以上实际工作经验,2、熟练掌握Linux操作系统，熟悉linux文件系统，内核，网络等性能优化；,3、熟悉HDFS、YARN、Hive、HBase、Spark、Storm等hadoop生态技术的体系结构和运行原理；,4、熟悉一门以上脚本语言（shell、Python、perl）；,5、熟练掌握CDH hadoop的安装部署、性能监控,6、有Hadoop生态系统运维经验,工作地点：亦庄（地铁亦庄线）",北京初志科技有限公司,大数据维护工程师（Hadoop）运维
合肥-蜀山区,https://jobs.51job.com/all/co2530583.html,1.5-3万/月,"岗位职责：,1、深度学习前沿算法研究，侧重于图像方向、目标检测识别的探索研究，为相关产品提供智能化支持；,2、紧跟科技发展动向，积极沟通，推进新算法引入，提高产品性能，加速产品升级；,3、带领团队，攻克关键技术，提升专业技术能力，把控交付质量。,任职要求：,1、硕士及以上学历，模式识别、数学、计算机相关专业，有2年以上工作经验；,2、对计算机视觉（如图像识别、人脸检测识别、目标检测和跟踪、图像分割增强等）有深度的研究；,3、C++/Python变成扎实，擅长算法、数据结构、数学推算；,4、熟悉Caffe（或Caffe2）、TensorFlow平台；,5、熟悉CNN卷积神经网络（FCN、Mask-RCNN、SSD、Yolo2等框架），可独立将Python语言框架翻译成C++语言框架；,6、熟悉大规模并行计算的基本原理并具有实现并行计算算法的基本能力；,7、具有良好的沟通能力和团队合作精神，有责任感。",北京初志科技有限公司,深度学习算法工程师
北京-朝阳区,https://jobs.51job.com/all/co2461295.html,2.5-3.5万/月,"职位描述：,1. 参与Python项目后端功能评估；,2. 准时完成既定的开发任务和文档编写；,3. 配合需求变更开发实现新功能；,4. 及时响应修复项目中的bug；,5. 维护服务器端代码及数据管理。,任职条件：,1. 正规院校全日制本科以上学历,计算机或数学相关专业毕业；,2. 3年以上互联网产品Python后台开发经验, 熟悉Django或Tornado框架；,3. 熟悉MySQL或Postgresql数据库, 有丰富的SQL优化经验；,4. 熟悉Redis,Mongodb, 有基于缓存, 任务队列等组件的开发经验；,5. 有大规模RESTful服务和RPC服务开发经验；,6. 扎实的计算机基础, 熟练掌握数据结构, 算法, 计算机网络, 操作系统等基础知识；,7. 熟悉Linux系统, 熟练使用Linux工具, Shell编程。",北京若森数字科技有限公司,Python开发工程师
北京,https://jobs.51job.com/all/co2461295.html,1-1.5万/月,,北京若森数字科技有限公司,Python开发工程师
空,https://jobs.51job.com/all/co2530583.html,空,空,北京初志科技有限公司,空
北京-海淀区,https://jobs.51job.com/all/co3639458.html,1-2万/月,,深圳市威富安防有限公司,Python开发工程师
北京-海淀区,https://jobs.51job.com/all/co2530583.html,1.5-2.5万/月,"岗位职责：,1.利用HTML5、CSS3等相关技术开发手机、平板电脑等多平台上的WEB/WAP前端应用；,2.利用JavaScript实现WebApp中的交互效果；,3.配合产品经理和UI设计师 ，研究并改善用户体验；,4.负责产品的持续迭代工作；,5.负责前端代码开发和架构设计；,6.负责Hybrid开发，与APP交互沟通。,任职资格：,1.计算机相关专业，本科以上学历，4年以上 JavaScript开发工作经验，具有H5管理经验可加分；,2.熟悉HTML5、CSS3开发技术，了解JavaScript面向对象编程方法；,3.有iphone、ipad、android等智能手机和平板开发经验优先；,4.精通 Javascript,jQuery,vue等；,5.深刻理解Web标准，对可用性、可访问性等相关知识有实际的了解和实践经验；,6.至少熟练使用一门非前端脚本语言（如：NodeJS /Python/PHP等）；,7.熟悉各种常见跨浏览器、跨设备问题，深刻理解Web标准，对可用性、可访问性等相关知识有实际的了解和实践经验；,8.具备一定的架构经验和Hybrid开发经验。",北京初志科技有限公司,Web前端开发工程师
北京-海淀区,https://jobs.51job.com/all/co2530583.html,1-1.5万/月,"岗位职责:,（1）负责视觉检测领域中机器学习算法与软件设计开发；,（2）负责基于机器学习的工业视觉检测技术方案、学习算法、数据处理、训练和推理过程的系统架构设计。,岗位要求:,（1）本科及以上学历，计算机、图像处理、数学、机械、自动化相关专业背景；,（2）熟悉掌握CNN、RNN、SVM、LSTM、GRU等机器学习模型，以及深度学习的原理与主流架构；,（3）熟悉机器学习、图像处理的经典算法，熟悉OpenCV或HALCON；,（4）具有良好工程实现和调优能力，熟练掌握Python，JAVA等编程语言，熟悉TensorFlow，Pytorch等深度学习框架；,（5）有相关机器学习和机器视觉设计开发经验者优先考虑。,薪酬福利:,（1）提供具有市场竞争力的薪酬；,（2）具体***。",北京初志科技有限公司,机器学习研发工程师
北京,https://jobs.51job.com/all/co2530583.html,1-1.8万/月,"岗位职责：,1.参与大数据平台架构的规划和设计；,2.负责集群容量规划、扩容及集群性能优化；,3.关注开源技术动态，推动平台技术架构持续更新；,4.深入理解大数据平台架构，发现并解决重大故障及性能瓶颈，打造一流的大数据平台;,5.设计实现分布式集群的运维、监控和管理平台。, ,任职要求：,1.熟悉SQL, NoSQL数据库，有一定的数据库基础；,2.熟悉Hadoop大数据生态圈，包括但不限于HDFS、YARN、Hive、HBase、Spark、kafka、kylin、prosto等,至少掌握Java/Python/Shell中的1种语言；,3.熟悉zabbix/nagios/等监控系统；,4.熟悉自动化运维管理工具（puppet/saltstack/ansible）；,5.为团队定位Hadoop群集生态系统故障提供技术支持，负责解决重大技术问题，包括源代码级的问题定位；,6.理解UNIX/LINUX运维体系结构、熟悉TCP/IP以及常用的网络协议，精于容量规划、架构设计、性能优化；,7.有一定的开发能力，包括web开发，有大型Hadoop集群运维经验者优先考虑；,8.良好的沟通能力，有团队协作精神，工作积极主动，认真负责。",北京初志科技有限公司,大数据运维工程师
北京,https://jobs.51job.com/all/co2530583.html,1-1.5万/月,"1、,企业产品部相关产品和项目的集成系统测试。,2、,负责需求和设计评审。,3、,负责测试设计、执行、汇报。,4、,其它任务安排。,1、,计算机、财务、信息管理相关专业，大学本科或以上学历；,2、,一年测试相关工作经验或实习经历；,3、      熟悉,、,、,等数据库，熟悉,、,、,、,、,等语言，熟悉,配置管理，熟悉,、,、,等测试工具，熟练使用,等办公软件；较好的学习和接受能力，善于钻研学习，工作积极主动，喜欢并愿意长期从事测试工作，有激情和动力不断进步。,4、      有,项目经验、性能测试经验、自动化测试、手机应用测试、安全测试、软硬件环境经验优先。,5、      熟悉用友、金蝶等管理软件、财务软件优先。",北京初志科技有限公司,测试工程师(0573)
北京-海淀区,https://jobs.51job.com/all/co2461295.html,1.5-3万/月,,北京若森数字科技有限公司,Python高级开发工程师
北京-朝阳区,https://jobs.51job.com/all/co2530583.html,1.3-1.8万/月,"1. 熟练PHP开发、LNMP架构，3年及以上开发经验；,2. 2年以上Linux平台开发经验，掌握shell脚本；,3. 了解TCP/IP协议、HTTP协议、Websocket协议；,4. 熟练使用MySQL数据库，掌握数据库设计、优化技巧。熟悉常用NoSQL数据库（如：Redis、Memcached）；,5. 具有自我管理能力，有团队合作精神、责任心强、诚信正直、并适应高压力下工作；,6. 有能力跟踪和学习最新的技术，敢于创新，乐于分享；,任职要求：,1. 了解web前端技术,2. 有高并发、高负载、高可用、分布式、集群系统开发经验；,3. 看过开源代码或有开源社区代码贡献；,4. 熟练C/C++程序开发；,5. 熟练使用Yaf开发框架,6. 熟练其中一种ES、Hadoop、Cassandra、Hbase、Kafka、Python、GoLang、Node.js、Lua；",北京初志科技有限公司,PHP高级开发工程师
北京-朝阳区,https://jobs.51job.com/all/co2530583.html,1.5-2万/月,,北京初志科技有限公司,PHP开发工程师
北京,https://jobs.51job.com/all/co2461295.html,1-1.5万/月,,北京若森数字科技有限公司,数据处理（懂python）(职位编号：815716165514800)
北京-海淀区,https://jobs.51job.com/all/co3596517.html,0.6-1.2万/月,"1. 依据需求文档及策略设计文档,编写测试用例;,2. 完成产品的集成测试与系统测试;,3. 根据测试计划,搭建测试环境;,4. 依据测试用例执行手工测试,反馈跟踪产品BUG及用例缺陷;,5. 测试工具/系统的研究和应用。,任职要求：,1. 本科及以上,计算机相关专业;具备2年以上测试工作经验;,2. 熟悉Linux命令，可以搭建测试环境,工作比较细心;,3. 掌握基本的软件测试理论,熟悉软件测试的基本方法、流程和规范;,4. 熟练运用各种黑盒测试用例设计方法;,5. 具有语音识别等测试经验优先,能够独立编写简单代码（C/JAVA/PYTHON)优先考虑;,6. 有Android APP测试经验者优先考虑;熟悉自动化测试者优先考虑。",北京格灵深瞳信息技术有限公司,功能测试工程师（ASR）
北京-丰台区,https://jobs.51job.com/all/co2530583.html,0.8-1万/月,"岗位职责：,1、喜欢编程，理解计算机语言，想要往程序行业发展！,2、在规定的时间内完成领导交代的任务，独立性强,3、完成自己工作的同时有意识的提升自己。,任职资格：,良好的 C++ 技术基础，,较好的数学基础，高中以上学历，计算机相关专业,18-30周岁,对自己有清醒的认识，有职业规划！,能够服从安排，有上进心，热爱动漫行业，并想往此行业发展！,优先条件：,热爱游戏，有独立制作的作品,熟悉脚本 python lua 等,了解图形系统 OpenGL D3D 等,福利待遇：,1、给予完善的绩效考核，年终奖金及定期调薪；,2、完善的培养体系和晋升机制；,3、带薪休假（年假，婚假，丧假，病假，培训假等）；,4、丰富的业余集体活动（拓展，国外旅游机会，聚餐，年会等）,汇众传媒项目部-奇点游戏工坊,项目急招,有项目经验者优先录取，无经验者酌情培养,如果你心动了想进入游戏行业发展尽快联系我们HR约面试电话",北京初志科技有限公司,游戏程序急聘C++程序员
北京-朝阳区,https://jobs.51job.com/all/co2530583.html,2.5-4.5万/月,"职位描述：,职位要求：,",北京初志科技有限公司,机器学习工程师
